" Poisoning by cannabis (derivatives), undetermined T40.7X5 Adverse effect of cannabis (derivatives)",T40.7X4
 Underdosing of cannabis (derivatives) T40.8 Poisoning by and adverse effect of lysergide [LSD],T40.7X6
 Poisoning by and adverse effect of lysergide [LSD],T40.8X
" Poisoning by lysergide [LSD], accidental (unintentional)",T40.8X1
" Poisoning by lysergide [LSD], intentional self-harm T40.8X3 Poisoning by lysergide [LSD], assault",T40.8X2
" Poisoning by lysergide [LSD], undetermined",T40.8X4
" Poisoning by, adverse effect of and underdosing of other and unspecified psychodysleptics [hallucinogens]",T40.9
" Poisoning by, adverse effect of and underdosing of unspecified psychodysleptics [hallucinogens]",T40.90
" Poisoning by unspecified psychodysleptics [hallucinogens], accidental (unintentional)",T40.901
" Poisoning by unspecified psychodysleptics [hallucinogens], intentional self-harm",T40.902
" Poisoning by unspecified psychodysleptics [hallucinogens], assault",T40.903
" Poisoning by unspecified psychodysleptics [hallucinogens], undetermined",T40.904
 Adverse effect of unspecified psychodysleptics [hallucinogens],T40.905
 Underdosing of unspecified psychodysleptics,T40.906
 Poisoning,T40.99
" Poisoning by other psychodysleptics [hallucinogens], accidental (unintentional)",T40.991
" Poisoning by other psychodysleptics [hallucinogens], intentional self-harm",T40.992
" Poisoning by other psychodysleptics [hallucinogens], assault",T40.993
" Poisoning by other psychodysleptics [hallucinogens], undetermined",T40.994
 Adverse effect of other psychodysleptics [hallucinogens],T40.995
" Poisoning by, adverse effect of and underdosing of anesthetics and therapeutic gases",T41
" Poisoning by, adverse effect of and underdosing of inhaled anesthetics Excludes1: oxygen (T41.5-)",T41.0
" Poisoning by, adverse effect of and underdosing of inhaled anesthetics T41.0X1 Poisoning by inhaled anesthetics, accidental (unintentional)",T41.0X
" Poisoning by inhaled anesthetics, intentional self-harm T41.0X3 Poisoning by inhaled anesthetics, assault",T41.0X2
" Poisoning by inhaled anesthetics, undetermined T41.0X5 Adverse effect of inhaled anesthetics",T41.0X4
 Underdosing of inhaled anesthetics,T41.0X6
" Poisoning by, adverse effect of and underdosing of intravenous anesthetics",T41.1
" Poisoning by, adverse effect of and underdosing of intravenous anesthetics T41.1X1 Poisoning by intravenous anesthetics, accidental (unintentional)",T41.1X
" Poisoning by intravenous anesthetics, intentional self-harm T41.1X3 Poisoning by intravenous anesthetics, assault",T41.1X2
" Poisoning by intravenous anesthetics, undetermined T41.1X5 Adverse effect of intravenous anesthetics",T41.1X4
 Underdosing of intravenous anesthetics,T41.1X6
" Poisoning by, adverse effect of and underdosing of other and unspecified general anesthetics",T41.2
" Poisoning by, adverse effect of and underdosing of unspecified general anesthetics T41.201 Poisoning by unspecified general anesthetics, accidental (unintentional)",T41.20
" Poisoning by unspecified general anesthetics, intentional self-harm T41.203 Poisoning by unspecified general anesthetics, assault",T41.202
" Poisoning by unspecified general anesthetics, undetermined T41.205 Adverse effect of unspecified general anesthetics",T41.204
 Underdosing of unspecified general anesthetics,T41.206
" Poisoning by, adverse effect of and underdosing of other general anesthetics",T41.29
" Poisoning by other general anesthetics, accidental (unintentional)",T41.291
" Poisoning by other general anesthetics, assault",T41.293
" Poisoning by other general anesthetics, undetermined",T41.294
 Adverse effect of other general anesthetics,T41.295
 Underdosing of other general anesthetics,T41.296
" Poisoning by, adverse effect of and underdosing of local anesthetics",T41.3
" Poisoning by, adverse effect of and underdosing of local anesthetics T41.3X1 Poisoning by local anesthetics, accidental (unintentional)",T41.3X
" Poisoning by local anesthetics, intentional self-harm T41.3X3 Poisoning by local anesthetics, assault",T41.3X2
" Poisoning by local anesthetics, undetermined T41.3X5 Adverse effect of local anesthetics",T41.3X4
 Underdosing of local anesthetics,T41.3X6
" Poisoning by, adverse effect of and underdosing of unspecified anesthetic",T41.4
" Poisoning by unspecified anesthetic, accidental (unintentional)",T41.41
" Poisoning by unspecified anesthetic, intentional self-harm",T41.42
" Poisoning by unspecified anesthetic, assault",T41.43
" Poisoning by unspecified anesthetic, undetermined",T41.44
 Adverse effect of unspecified anesthetic,T41.45
 Underdosing of unspecified anesthetics,T41.46
" Poisoning by, adverse effect of and underdosing of therapeutic gases",T41.5
" Poisoning by, adverse effect of and underdosing of therapeutic gases T41.5X1 Poisoning by therapeutic gases, accidental (unintentional)",T41.5X
" Poisoning by therapeutic gases, intentional self-harm T41.5X3 Poisoning by therapeutic gases, assault",T41.5X2
" Poisoning by therapeutic gases, undetermined T41.5X5 Adverse effect of therapeutic gases",T41.5X4
 Underdosing of therapeutic gases,T41.5X6
" Poisoning by, adverse effect of and underdosing of antiepileptic, sedative- hypnotic and antiparkinsonism drugs",T42
" Poisoning by, adverse effect of and underdosing of hydantoin derivatives",T42.0
" Poisoning by, adverse effect of and underdosing of hydantoin derivatives",T42.0X
" Poisoning by hydantoin derivatives, intentional self-harm",T42.0X2
" Poisoning by hydantoin derivatives, assault",T42.0X3
" Poisoning by hydantoin derivatives, undetermined",T42.0X4
 Adverse effect of hydantoin derivatives,T42.0X5
 Underdosing of hydantoin derivatives,T42.0X6
" Poisoning by, adverse effect of and underdosing of iminostilbenes",T42.1
" Poisoning by, adverse effect of and underdosing of iminostilbenes T42.1X1 Poisoning by iminostilbenes, accidental (unintentional)",T42.1X
" Poisoning by iminostilbenes, intentional self-harm T42.1X3 Poisoning by iminostilbenes, assault",T42.1X2
" Poisoning by iminostilbenes, undetermined T42.1X5 Adverse effect of iminostilbenes",T42.1X4
 Underdosing of iminostilbenes,T42.1X6
" Poisoning by, adverse effect of and underdosing of succinimides and oxazolidinediones",T42.2
" Poisoning by, adverse effect of and underdosing of succinimides and oxazolidinediones T42.2X1 Poisoning by succinimides and oxazolidinediones, accidental (unintentional)",T42.2X
" Poisoning by succinimides and oxazolidinediones, intentional self-harm T42.2X3 Poisoning by succinimides and oxazolidinediones, assault",T42.2X2
" Poisoning by succinimides and oxazolidinediones, undetermined T42.2X5 Adverse effect of succinimides and oxazolidinediones",T42.2X4
" Underdosing of succinimides and oxazolidinediones T42.3 Poisoning by, adverse effect of and underdosing of barbiturates",T42.2X6
" Poisoning by barbiturates, accidental (unintentional)",T42.3X1
" Poisoning by barbiturates, intentional self-harm T42.3X3 Poisoning by barbiturates, assault",T42.3X2
" Poisoning by barbiturates, undetermined T42.3X5 Adverse effect of barbiturates",T42.3X4
 Underdosing of barbiturates,T42.3X6
" Poisoning by, adverse effect of and underdosing of benzodiazepines",T42.4
" Poisoning by, adverse effect of and underdosing of benzodiazepines T42.4X1 Poisoning by benzodiazepines, accidental (unintentional)",T42.4X
" Poisoning by benzodiazepines, intentional self-harm T42.4X3 Poisoning by benzodiazepines, assault",T42.4X2
 Adverse effect of benzodiazepines,T42.4X5
 Underdosing of benzodiazepines,T42.4X6
" Poisoning by, adverse effect of and underdosing of mixed antiepileptics T42.5X Poisoning by, adverse effect of and underdosing of antiepileptics",T42.5
" Poisoning by mixed antiepileptics, accidental (unintentional)",T42.5X1
" Poisoning by mixed antiepileptics, intentional self-harm T42.5X3 Poisoning by mixed antiepileptics, assault",T42.5X2
" Poisoning by mixed antiepileptics, undetermined T42.5X5 Adverse effect of mixed antiepileptics",T42.5X4
 Underdosing of mixed antiepileptics,T42.5X6
" Poisoning by, adverse effect of and underdosing of other antiepileptic and sedative-hypnotic drugs",T42.6
 Poisoning drugs,T42.6X
" Poisoning by other antiepileptic and sedative-hypnotic drugs, accidental (unintentional)",T42.6X1
" Poisoning by other antiepileptic and sedative-hypnotic drugs, intentional self-harm",T42.6X2
" Poisoning by other antiepileptic and sedative-hypnotic drugs, assault",T42.6X3
" Poisoning by other antiepileptic and sedative-hypnotic drugs, undetermined",T42.6X4
 Adverse effect of other antiepileptic and sedative-hypnotic drugs,T42.6X5
 Underdosing of other antiepileptic and sedative-hypnotic drugs,T42.6X6
" Poisoning by, adverse effect of and underdosing of unspecified antiepileptic and sedative-hypnotic drugs",T42.7
" Poisoning by unspecified antiepileptic and sedative-hypnotic drugs, accidental (unintentional)",T42.71
" Poisoning by unspecified antiepileptic and sedative-hypnotic drugs, intentional self-harm",T42.72
" Poisoning by unspecified antiepileptic and sedative-hypnotic drugs, assault",T42.73
" Poisoning by unspecified antiepileptic and sedative-hypnotic drugs, undetermined",T42.74
 Adverse effect of unspecified antiepileptic and sedative-hypnotic drugs,T42.75
 Underdosing of unspecified antiepileptic and sedative-hypnotic drugs,T42.76
" Poisoning by, adverse effect of and underdosing of antiparkinsonism drugs and other central muscle- tone depressants",T42.8
" Poisoning by, adverse effect of and underdosing of antiparkinsonism drugs and other central muscle-tone depressants",T42.8X
" Poisoning by antiparkinsonism drugs and other central muscle-tone depressants, accidental (unintentional)",T42.8X1
" Poisoning by antiparkinsonism drugs and other central muscle-tone depressants, assault",T42.8X3
" Poisoning by antiparkinsonism drugs and other central muscle-tone depressants, undetermined",T42.8X4
 Adverse effect of antiparkinsonism drugs and other central muscle-tone depressants,T42.8X5
 Underdosing of antiparkinsonism drugs and other central muscle-tone depressants,T42.8X6
" Poisoning by, adverse effect of and underdosing of psychotropic drugs, not elsewhere classified",T43
" Poisoning by, adverse effect of and underdosing of tricyclic and tetracyclic antidepressants",T43.0
" Poisoning by, adverse effect of and underdosing of tricyclic antidepressants",T43.01
" Poisoning by tricyclic antidepressants, accidental (unintentional)",T43.011
" Poisoning by tricyclic antidepressants, intentional self-harm T43.013 Poisoning by tricyclic antidepressants, assault",T43.012
" Poisoning by tricyclic antidepressants, undetermined T43.015 Adverse effect of tricyclic antidepressants",T43.014
 Underdosing of tricyclic antidepressants,T43.016
" Poisoning by, adverse effect of and underdosing of tetracyclic antidepressants",T43.02
" Poisoning by tetracyclic antidepressants, accidental (unintentional)",T43.021
" Poisoning by tetracyclic antidepressants, intentional self-harm T43.023 Poisoning by tetracyclic antidepressants, assault",T43.022
" Poisoning by tetracyclic antidepressants, undetermined T43.025 Adverse effect of tetracyclic antidepressants",T43.024
 Underdosing of tetracyclic antidepressants,T43.026
" Poisoning by, adverse effect of and underdosing of monoamine-oxidase-inhibitor antidepressants",T43.1
" Poisoning by, adverse effect of and underdosing of monoamine-oxidase-inhibitor antidepressants",T43.1X
" Poisoning by monoamine-oxidase-inhibitor antidepressants, accidental (unintentional)",T43.1X1
" Poisoning by monoamine-oxidase-inhibitor antidepressants, intentional self-harm",T43.1X2
" Poisoning by monoamine-oxidase-inhibitor antidepressants, assault",T43.1X3
 Adverse effect of monoamine-oxidase-inhibitor antidepressants,T43.1X5
 Underdosing of monoamine-oxidase-inhibitor antidepressants,T43.1X6
" Poisoning by, adverse effect of and underdosing of other and unspecified antidepressants",T43.2
" Poisoning by, adverse effect of and underdosing of unspecified antidepressants",T43.20
" Poisoning by unspecified antidepressants, accidental (unintentional)",T43.201
" Poisoning by unspecified antidepressants, intentional self-harm T43.203 Poisoning by unspecified antidepressants, assault",T43.202
" Poisoning by unspecified antidepressants, undetermined T43.205 Adverse effect of unspecified antidepressants",T43.204
 Underdosing of unspecified antidepressants,T43.206
" Poisoning by, adverse effect of and underdosing of selective serotonin and norepinephrine reuptake inhibitors",T43.21
" Poisoning by selective serotonin and norepinephrine reuptake inhibitors, accidental (unintentional)",T43.211
" Poisoning by selective serotonin and norepinephrine reuptake inhibitors, intentional self-harm",T43.212
" Poisoning by selective serotonin and norepinephrine reuptake inhibitors, assault",T43.213
" Poisoning by selective serotonin and norepinephrine reuptake inhibitors, undetermined",T43.214
 Adverse effect of selective serotonin and norepinephrine reuptake inhibitors,T43.215
 Underdosing of selective serotonin and norepinephrine reuptake inhibitors,T43.216
" Poisoning by, adverse effect of and underdosing of selective serotonin reuptake inhibitors",T43.22
" Poisoning by selective serotonin reuptake inhibitors, accidental (unintentional)",T43.221
" Poisoning by selective serotonin reuptake inhibitors, intentional self-harm",T43.222
" Poisoning by selective serotonin reuptake inhibitors, assault",T43.223
" Poisoning by selective serotonin reuptake inhibitors, undetermined",T43.224
 Adverse effect of selective serotonin reuptake inhibitors,T43.225
 Underdosing of selective serotonin reuptake inhibitors,T43.226
 Poisoning,T43.29
" Poisoning by other antidepressants, accidental (unintentional)",T43.291
" Poisoning by other antidepressants, intentional self-harm",T43.292
" Poisoning by other antidepressants, assault",T43.293
" Poisoning by other antidepressants, undetermined",T43.294
 Adverse effect of other antidepressants,T43.295
 Underdosing of other antidepressants,T43.296
" Poisoning by, adverse effect of and underdosing of phenothiazine antipsychotics and neuroleptics",T43.3
" Poisoning by, adverse effect of and underdosing of phenothiazine antipsychotics and neuroleptics",T43.3X
" Poisoning by phenothiazine antipsychotics and neuroleptics, intentional self-harm",T43.3X2
" Poisoning by phenothiazine antipsychotics and neuroleptics, assault",T43.3X3
" Poisoning by phenothiazine antipsychotics and neuroleptics, undetermined",T43.3X4
 Adverse effect of phenothiazine antipsychotics and neuroleptics,T43.3X5
 Underdosing of phenothiazine antipsychotics and neuroleptics,T43.3X6
" Poisoning by, adverse effect of and underdosing of butyrophenone and thiothixene neuroleptics",T43.4
" Poisoning by, adverse effect of and underdosing of butyrophenone and thiothixene neuroleptics",T43.4X
" Poisoning by butyrophenone and thiothixene neuroleptics, accidental (unintentional)",T43.4X1
" Poisoning by butyrophenone and thiothixene neuroleptics, intentional self-harm",T43.4X2
" Poisoning by butyrophenone and thiothixene neuroleptics, assault",T43.4X3
" Poisoning by butyrophenone and thiothixene neuroleptics, undetermined",T43.4X4
 Adverse effect of butyrophenone and thiothixene neuroleptics,T43.4X5
 Underdosing of butyrophenone and thiothixene neuroleptics,T43.4X6
" Poisoning by, adverse effect of and underdosing of other and unspecified antipsychotics and neuroleptics",T43.5
" Poisoning by, adverse effect of and underdosing of unspecified antipsychotics and",T43.50
" Poisoning by unspecified antipsychotics and neuroleptics, accidental (unintentional)",T43.501
" Poisoning by unspecified antipsychotics and neuroleptics, intentional self-harm",T43.502
" Poisoning by unspecified antipsychotics and neuroleptics, assault",T43.503
" Poisoning by unspecified antipsychotics and neuroleptics, undetermined",T43.504
 Adverse effect of unspecified antipsychotics and neuroleptics,T43.505
 Underdosing of unspecified antipsychotics and neuroleptics,T43.506
 Poisoning,T43.59
" Poisoning by other antipsychotics and neuroleptics, accidental (unintentional)",T43.591
" Poisoning by other antipsychotics and neuroleptics, intentional self-harm",T43.592
" Poisoning by other antipsychotics and neuroleptics, assault",T43.593
" Poisoning by other antipsychotics and neuroleptics, undetermined",T43.594
 Adverse effect of other antipsychotics and neuroleptics,T43.595
 Underdosing of other antipsychotics and neuroleptics,T43.596
" Poisoning by, adverse effect of and underdosing of psychostimulants",T43.6
" Poisoning by, adverse effect of and underdosing of unspecified psychostimulant",T43.60
" Poisoning by unspecified psychostimulants, intentional self-harm",T43.602
" Poisoning by unspecified psychostimulants, assault",T43.603
" Poisoning by unspecified psychostimulants, undetermined",T43.604
 Adverse effect of unspecified psychostimulants,T43.605
 Underdosing of unspecified psychostimulants,T43.606
 Poisoning,T43.61
" Poisoning by caffeine, accidental (unintentional)",T43.611
" Poisoning by caffeine, intentional self-harm",T43.612
" Poisoning by caffeine, assault",T43.613
" Poisoning by caffeine, undetermined",T43.614
 Adverse effect of caffeine,T43.615
 Underdosing of caffeine,T43.616
" Poisoning by, adverse effect of and underdosing of amphetamines",T43.62
" Poisoning by amphetamines, accidental (unintentional)",T43.621
" Poisoning by amphetamines, intentional self-harm",T43.622
" Poisoning by amphetamines, assault",T43.623
" Poisoning by amphetamines, undetermined",T43.624
 Adverse effect of amphetamines,T43.625
 Underdosing of amphetamines,T43.626
 Poisoning,T43.63
" Poisoning by methylphenidate, accidental (unintentional)",T43.631
" Poisoning by methylphenidate, intentional self-harm",T43.632
" Poisoning by methylphenidate, assault",T43.633
" Poisoning by methylphenidate, undetermined",T43.634
 Adverse effect of methylphenidate,T43.635
 Underdosing of methylphenidate,T43.636
 Poisoning,T43.69
" Poisoning by other psychostimulants, accidental (unintentional)",T43.691
" Poisoning by other psychostimulants, intentional self-harm",T43.692
" Poisoning by other psychostimulants, assault",T43.693
" Poisoning by other psychostimulants, undetermined",T43.694
 Adverse effect of other psychostimulants,T43.695
 Underdosing of other psychostimulants,T43.696
" Poisoning by, adverse effect of and underdosing of other psychotropic drugs",T43.8
" Poisoning by, adverse effect of and underdosing of other psychotropic drugs",T43.8X
" Poisoning by other psychotropic drugs, intentional self-harm",T43.8X2
" Poisoning by other psychotropic drugs, assault",T43.8X3
" Poisoning by other psychotropic drugs, undetermined",T43.8X4
 Adverse effect of other psychotropic drugs,T43.8X5
 Underdosing of other psychotropic drugs,T43.8X6
" Poisoning by, adverse effect of and underdosing of unspecified psychotropic drug",T43.9
" Poisoning by unspecified psychotropic drug, accidental (unintentional)",T43.91
" Poisoning by unspecified psychotropic drug, intentional self-harm",T43.92
" Poisoning by unspecified psychotropic drug, assault",T43.93
" Poisoning by unspecified psychotropic drug, undetermined",T43.94
 Adverse effect of unspecified psychotropic drug,T43.95
 Underdosing of unspecified psychotropic drug,T43.96
" Poisoning by, adverse effect of and underdosing of drugs primarily affecting the autonomic nervous system",T44
" Poisoning by, adverse effect of and underdosing of anticholinesterase agents",T44.0
" Poisoning by, adverse effect of and underdosing of anticholinesterase agents",T44.0X
" Poisoning by anticholinesterase agents, accidental (unintentional)",T44.0X1
" Poisoning by anticholinesterase agents, intentional self-harm T44.0X3 Poisoning by anticholinesterase agents, assault",T44.0X2
" Poisoning by anticholinesterase agents, undetermined T44.0X5 Adverse effect of anticholinesterase agents",T44.0X4
 Underdosing of anticholinesterase agents,T44.0X6
" Poisoning by, adverse effect of and underdosing of other parasympathomimetics [cholinergics]",T44.1
" Poisoning by, adverse effect of and underdosing of other parasympathomimetics [cholinergics]",T44.1X
" Poisoning by other parasympathomimetics [cholinergics], accidental (unintentional)",T44.1X1
" Poisoning by other parasympathomimetics [cholinergics], intentional self-harm",T44.1X2
" Poisoning by other parasympathomimetics [cholinergics], assault",T44.1X3
" Poisoning by other parasympathomimetics [cholinergics], undetermined",T44.1X4
 Adverse effect of other parasympathomimetics [cholinergics],T44.1X5
 Underdosing of other parasympathomimetics,T44.1X6
" Poisoning by, adverse effect of and underdosing of ganglionic blocking drugs",T44.2
" Poisoning by, adverse effect of and underdosing of ganglionic blocking drugs T44.2X1 Poisoning by ganglionic blocking drugs, accidental (unintentional)",T44.2X
" Poisoning by ganglionic blocking drugs, intentional self-harm",T44.2X2
" Poisoning by ganglionic blocking drugs, assault",T44.2X3
" Poisoning by ganglionic blocking drugs, undetermined",T44.2X4
 Adverse effect of ganglionic blocking drugs,T44.2X5
 Underdosing of ganglionic blocking drugs,T44.2X6
" Poisoning by, adverse effect of and underdosing of other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics",T44.3
" Poisoning by, adverse effect of and underdosing of other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics",T44.3X
" Poisoning by other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics, accidental (unintentional)",T44.3X1
" Poisoning by other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics, intentional self-harm",T44.3X2
" Poisoning by other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics, assault",T44.3X3
" Poisoning by other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics, undetermined",T44.3X4
 Adverse effect of other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics,T44.3X5
 Underdosing of other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics,T44.3X6
" Poisoning by, adverse effect of and underdosing of predominantly alpha-adrenoreceptor agonists",T44.4
" Poisoning by predominantly alpha-adrenoreceptor agonists, accidental (unintentional)",T44.4X1
" Poisoning by predominantly alpha-adrenoreceptor agonists, intentional self-harm",T44.4X2
" Poisoning by predominantly alpha-adrenoreceptor agonists, assault",T44.4X3
" Poisoning by predominantly alpha-adrenoreceptor agonists, undetermined",T44.4X4
 Adverse effect of predominantly alpha-adrenoreceptor agonists,T44.4X5
 Underdosing of predominantly alpha-adrenoreceptor agonists,T44.4X6
" Poisoning by, adverse effect of and underdosing of predominantly beta-adrenoreceptor agonists",T44.5
" Poisoning by, adverse effect of and underdosing of predominantly beta-adrenoreceptor agonists",T44.5X
" Poisoning by predominantly beta-adrenoreceptor agonists, accidental (unintentional)",T44.5X1
" Poisoning by predominantly beta-adrenoreceptor agonists, intentional self-harm",T44.5X2
" Poisoning by predominantly beta-adrenoreceptor agonists, undetermined",T44.5X4
 Adverse effect of predominantly beta-adrenoreceptor agonists,T44.5X5
 Underdosing of predominantly beta-adrenoreceptor agonists,T44.5X6
" Poisoning by, adverse effect of and underdosing of alpha-adrenoreceptor antagonists Excludes1: poisoning by, adverse effect of and underdosing of ergot alkaloids (T48.0)",T44.6
" Poisoning by, adverse effect of and underdosing of alpha-adrenoreceptor antagonists T44.6X1 Poisoning by alpha-adrenoreceptor antagonists, accidental (unintentional)",T44.6X
" Poisoning by alpha-adrenoreceptor antagonists, intentional self-harm T44.6X3 Poisoning by alpha-adrenoreceptor antagonists, assault",T44.6X2
" Poisoning by alpha-adrenoreceptor antagonists, undetermined T44.6X5 Adverse effect of alpha-adrenoreceptor antagonists",T44.6X4
 Underdosing of alpha-adrenoreceptor antagonists,T44.6X6
" Poisoning by, adverse effect of and underdosing of beta-adrenoreceptor antagonists",T44.7
" Poisoning by, adverse effect of and underdosing of beta-adrenoreceptor antagonists T44.7X1 Poisoning by beta-adrenoreceptor antagonists, accidental (unintentional)",T44.7X
" Poisoning by beta-adrenoreceptor antagonists, intentional self-harm T44.7X3 Poisoning by beta-adrenoreceptor antagonists, assault",T44.7X2
" Poisoning by beta-adrenoreceptor antagonists, undetermined T44.7X5 Adverse effect of beta-adrenoreceptor antagonists",T44.7X4
 Underdosing of beta-adrenoreceptor antagonists,T44.7X6
" Poisoning by, adverse effect of and underdosing of centrally-acting and adrenergic-neuron- blocking agents",T44.8
" Poisoning by, adverse effect of and underdosing of centrally-acting and adrenergic- neuron- blocking agents",T44.8X
" Poisoning by centrally-acting and adrenergic-neuron-blocking agents, accidental (unintentional)",T44.8X1
" Poisoning by centrally-acting and adrenergic-neuron-blocking agents, intentional self-harm",T44.8X2
" Poisoning by centrally-acting and adrenergic-neuron-blocking agents, assault",T44.8X3
" Poisoning by centrally-acting and adrenergic-neuron-blocking agents, undetermined",T44.8X4
 Adverse effect of centrally-acting and adrenergic-neuron-blocking agents,T44.8X5
 Underdosing of centrally-acting and adrenergic-neuron-blocking agents,T44.8X6
" Poisoning by, adverse effect of and underdosing of other and unspecified drugs primarily affecting the autonomic nervous system",T44.9
" Poisoning by, adverse effect of and underdosing of unspecified drugs primarily affecting the autonomic nervous system",T44.90
" Poisoning by unspecified drugs primarily affecting the autonomic nervous system, intentional self-harm",T44.902
" Poisoning by unspecified drugs primarily affecting the autonomic nervous system, assault",T44.903
" Poisoning by unspecified drugs primarily affecting the autonomic nervous system, undetermined",T44.904
 Adverse effect of unspecified drugs primarily affecting the autonomic nervous system,T44.905
 Underdosing of unspecified drugs primarily affecting the autonomic nervous system,T44.906
 Poisoning,T44.99
" Poisoning by other drug primarily affecting the autonomic nervous system, accidental (unintentional)",T44.991
" Poisoning by other drug primarily affecting the autonomic nervous system, intentional self-harm",T44.992
" Poisoning by other drug primarily affecting the autonomic nervous system, assault",T44.993
" Poisoning by other drug primarily affecting the autonomic nervous system, undetermined",T44.994
 Adverse effect of other drug primarily affecting the autonomic nervous system,T44.995
 Underdosing of other drug primarily affecting the autonomic nervous system,T44.996
" Poisoning by, adverse effect of and underdosing of primarily systemic and hematological agents, not elsewhere classified",T45
" Poisoning by, adverse effect of and underdosing of antiallergic and antiemetic drugs",T45.0
" Poisoning by, adverse effect of and underdosing of antiallergic and antiemetic drugs T45.0X1 Poisoning by antiallergic and antiemetic drugs, accidental (unintentional)",T45.0X
" Poisoning by antiallergic and antiemetic drugs, intentional self-harm T45.0X3 Poisoning by antiallergic and antiemetic drugs, assault",T45.0X2
" Poisoning by antiallergic and antiemetic drugs, undetermined T45.0X5 Adverse effect of antiallergic and antiemetic drugs",T45.0X4
 Underdosing of antiallergic and antiemetic drugs,T45.0X6
" Poisoning by, adverse effect of and underdosing of antineoplastic and immunosuppressive drugs",T45.1
" Poisoning by, adverse effect of and underdosing of antineoplastic and immunosuppressive drugs",T45.1X
" Poisoning by antineoplastic and immunosuppressive drugs, intentional self-harm",T45.1X2
" Poisoning by antineoplastic and immunosuppressive drugs, assault",T45.1X3
" Poisoning by antineoplastic and immunosuppressive drugs, undetermined",T45.1X4
 Adverse effect of antineoplastic and immunosuppressive drugs,T45.1X5
 Underdosing of antineoplastic and immunosuppressive drugs,T45.1X6
" Poisoning by, adverse effect of and underdosing of vitamins",T45.2
" Poisoning by, adverse effect of and underdosing of vitamins T45.2X1 Poisoning by vitamins, accidental (unintentional)",T45.2X
" Poisoning by vitamins, intentional self-harm T45.2X3 Poisoning by vitamins, assault",T45.2X2
" Poisoning by vitamins, undetermined T45.2X5 Adverse effect of vitamins",T45.2X4
 Underdosing of vitamins,T45.2X6
" Poisoning by, adverse effect of and underdosing of enzymes",T45.3
" Poisoning by, adverse effect of and underdosing of enzymes",T45.3X
" Poisoning by enzymes, accidental (unintentional)",T45.3X1
" Poisoning by enzymes, intentional self-harm T45.3X3 Poisoning by enzymes, assault",T45.3X2
" Poisoning by enzymes, undetermined T45.3X5 Adverse effect of enzymes",T45.3X4
 Underdosing of enzymes,T45.3X6
" Poisoning by, adverse effect of and underdosing of iron and its compounds",T45.4
" Poisoning by, adverse effect of and underdosing of iron and its compounds T45.4X1 Poisoning by iron and its compounds, accidental (unintentional)",T45.4X
" Poisoning by iron and its compounds, intentional self-harm T45.4X3 Poisoning by iron and its compounds, assault",T45.4X2
" Poisoning by iron and its compounds, undetermined T45.4X5 Adverse effect of iron and its compounds",T45.4X4
 Underdosing of iron and its compounds Excludes1: iron deficiency (E61.1),T45.4X6
" Poisoning by, adverse effect of and underdosing of anticoagulants and antithrombotic drugs T45.51 Poisoning by, adverse effect of and underdosing of anticoagulants",T45.5
" Poisoning by anticoagulants, intentional self-harm",T45.512
" Poisoning by anticoagulants, assault",T45.513
" Poisoning by anticoagulants, undetermined",T45.514
 Adverse effect of anticoagulants,T45.515
 Underdosing of anticoagulants,T45.516
" Poisoning by, adverse effect of and underdosing of antithrombotic drugs",T45.52
" Poisoning by antithrombotic drugs, accidental (unintentional)",T45.521
" Poisoning by antithrombotic drugs, intentional self-harm",T45.522
" Poisoning by antithrombotic drugs, assault",T45.523
" Poisoning by antithrombotic drugs, undetermined",T45.524
 Adverse effect of antithrombotic drugs,T45.525
 Underdosing of antithrombotic drugs,T45.526
" Poisoning by, adverse effect of and underdosing of fibrinolysis-affecting drugs",T45.6
" Poisoning by, adverse effect of and underdosing of unspecified fibrinolysis-affecting drugs T45.601 Poisoning by unspecified fibrinolysis-affecting drugs, accidental (unintentional)",T45.60
" Poisoning by unspecified fibrinolysis-affecting drugs, intentional self-harm T45.603 Poisoning by unspecified fibrinolysis-affecting drugs, assault",T45.602
" Poisoning by unspecified fibrinolysis-affecting drugs, undetermined T45.605 Adverse effect of unspecified fibrinolysis-affecting drugs",T45.604
 Underdosing of unspecified fibrinolysis-affecting drugs,T45.606
" Poisoning by, adverse effect of and underdosing of thrombolytic drugs",T45.61
" Poisoning by thrombolytic drug, accidental (unintentional)",T45.611
" Poisoning by thrombolytic drug, intentional self-harm T45.613 Poisoning by thrombolytic drug, assault",T45.612
" Poisoning by thrombolytic drug, undetermined T45.615 Adverse effect of thrombolytic drugs",T45.614
 Underdosing of thrombolytic drugs,T45.616
" Poisoning by, adverse effect of and underdosing of hemostatic drugs",T45.62
" Poisoning by hemostatic drug, accidental (unintentional)",T45.621
" Poisoning by hemostatic drug, intentional self-harm T45.623 Poisoning by hemostatic drug, assault",T45.622
" Poisoning by hemostatic drug, undetermined T45.625 Adverse effect of hemostatic drug",T45.624
